Date,Open,High,Low,Close,Adj Close,Volume
2020-12-01,205.199997,205.199997,205.199997,205.199997,205.174057,0
2020-12-02,206.600006,206.600006,206.600006,206.600006,206.573883,0
2020-12-03,205.399994,205.399994,205.399994,205.399994,205.374039,0
2020-12-04,205.300003,205.300003,205.300003,205.300003,205.274048,0
2020-12-07,208.699997,208.699997,208.699997,208.699997,208.673615,0
2020-12-08,207.800003,207.800003,207.800003,207.800003,207.773727,0
2020-12-09,208.100006,208.100006,208.100006,208.100006,208.073700,0
2020-12-10,208.100006,208.100006,208.100006,208.100006,208.073700,0
2020-12-11,208.399994,208.399994,208.399994,208.399994,208.373642,0
2020-12-14,207.899994,207.899994,207.899994,207.899994,207.873703,0
2020-12-15,207.199997,207.199997,207.199997,207.199997,207.173798,0
2020-12-16,206.500000,206.500000,206.500000,206.500000,206.473892,0
2020-12-17,206.800003,206.800003,206.800003,206.800003,206.773865,0
2020-12-18,207.399994,207.399994,207.399994,207.399994,207.373779,0
2020-12-21,207.100006,207.100006,207.100006,207.100006,207.073822,0
2020-12-22,209.300003,209.300003,209.300003,209.300003,209.273544,0
2020-12-23,206.699997,206.699997,206.699997,206.699997,206.673859,0
2020-12-24,205.699997,205.699997,205.699997,205.699997,205.673996,0
2020-12-29,211.199997,211.199997,211.199997,211.199997,211.173294,0
2020-12-30,209.500000,209.500000,209.500000,209.500000,209.473511,0
2020-12-31,207.800003,207.800003,207.800003,207.800003,207.773727,0
2021-01-04,208.800003,208.800003,208.800003,208.800003,208.773605,0
2021-01-05,207.699997,207.699997,207.699997,207.699997,207.673737,0
2021-01-06,208.800003,208.800003,208.800003,208.800003,208.773605,0
2021-01-07,210.800003,210.800003,210.800003,210.800003,210.773361,0
2021-01-08,211.899994,211.899994,211.899994,211.899994,211.873199,0
2021-01-11,212.800003,212.800003,212.800003,212.800003,212.773102,0
2021-01-12,210.199997,210.199997,210.199997,210.199997,210.173431,0
2021-01-13,210.100006,210.100006,210.100006,210.100006,210.073456,0
2021-01-14,210.899994,210.899994,210.899994,210.899994,210.873337,0
2021-01-15,209.699997,209.699997,209.699997,209.699997,209.673492,0
2021-01-18,208.800003,208.800003,208.800003,208.800003,208.773605,0
2021-01-19,209.199997,209.199997,209.199997,209.199997,209.173553,0
2021-01-20,211.199997,211.199997,211.199997,211.199997,211.173294,0
2021-01-21,212.100006,212.100006,212.100006,212.100006,212.073196,0
2021-01-22,213.300003,213.300003,213.300003,213.300003,213.273041,0
2021-01-25,214.199997,214.199997,214.199997,214.199997,214.172928,0
2021-01-26,214.000000,214.000000,214.000000,214.000000,213.972946,0
2021-01-27,212.000000,212.000000,212.000000,212.000000,211.973206,0
2021-01-28,211.000000,211.000000,211.000000,211.000000,210.973312,0
2021-01-29,208.500000,208.500000,208.500000,208.500000,208.473648,0
2021-02-01,208.199997,208.199997,208.199997,208.199997,208.173691,0
2021-02-02,212.899994,212.899994,212.899994,212.899994,212.873077,0
2021-02-03,213.899994,213.899994,213.899994,213.899994,213.872955,0
2021-02-04,213.600006,213.600006,213.600006,213.600006,213.572998,0
2021-02-05,214.199997,214.199997,214.199997,214.199997,214.172928,0
2021-02-08,215.500000,215.500000,215.500000,215.500000,215.472748,0
2021-02-09,214.800003,214.800003,214.800003,214.800003,214.772842,0
2021-02-10,214.600006,214.600006,214.600006,214.600006,214.572876,0
2021-02-11,213.600006,213.600006,213.600006,213.600006,213.572998,0
2021-02-12,213.800003,213.800003,213.800003,213.800003,213.772964,0
2021-02-15,214.699997,214.699997,214.699997,214.699997,214.672852,0
2021-02-16,215.699997,215.699997,215.699997,215.699997,215.672729,0
2021-02-17,214.399994,214.399994,214.399994,214.399994,214.372894,0
2021-02-18,212.000000,212.000000,212.000000,212.000000,211.973206,0
2021-02-19,212.000000,212.000000,212.000000,212.000000,211.973206,0
2021-02-22,209.500000,209.500000,209.500000,209.500000,209.473511,0
2021-02-23,205.899994,205.899994,205.899994,205.899994,205.873962,0
2021-02-24,206.300003,206.300003,206.300003,206.300003,206.273926,0
2021-02-25,208.600006,208.600006,208.600006,208.600006,208.573624,0
2021-02-26,206.899994,206.899994,206.899994,206.899994,206.873840,0
2021-03-01,209.500000,209.500000,209.500000,209.500000,209.473511,0
2021-03-02,210.699997,210.699997,210.699997,210.699997,210.673355,0
2021-03-03,208.300003,208.300003,208.300003,208.300003,208.273666,0
2021-03-04,206.800003,206.800003,206.800003,206.800003,206.773865,0
2021-03-05,208.199997,208.199997,208.199997,208.199997,208.173691,0
2021-03-08,209.899994,209.899994,209.899994,209.899994,209.873459,0
2021-03-09,210.000000,210.000000,210.000000,210.000000,209.973450,0
2021-03-10,211.000000,211.000000,211.000000,211.000000,210.973312,0
2021-03-11,211.500000,211.500000,211.500000,211.500000,211.473251,0
2021-03-12,212.300003,212.300003,212.300003,212.300003,212.273163,0
2021-03-15,212.300003,212.300003,212.300003,212.300003,212.273163,0
2021-03-16,215.000000,215.000000,215.000000,215.000000,214.972809,0
2021-03-17,213.199997,213.199997,213.199997,213.199997,213.173050,0
2021-03-18,213.600006,213.600006,213.600006,213.600006,213.572998,0
2021-03-19,212.300003,212.300003,212.300003,212.300003,212.273163,0
2021-03-22,213.699997,213.699997,213.699997,213.699997,213.672989,0
2021-03-23,214.899994,214.899994,214.899994,214.899994,214.872833,0
2021-03-24,215.199997,215.199997,215.199997,215.199997,215.172791,0
2021-03-25,212.300003,212.300003,212.300003,212.300003,212.273163,0
2021-03-26,213.199997,213.199997,213.199997,213.199997,213.173050,0
2021-03-29,213.899994,213.899994,213.899994,213.899994,213.872955,0
2021-03-30,215.500000,215.500000,215.500000,215.500000,215.472748,0
2021-03-31,215.199997,215.199997,215.199997,215.199997,215.172791,0
2021-04-01,215.600006,215.600006,215.600006,215.600006,215.572754,0
2021-04-06,220.199997,220.199997,220.199997,220.199997,220.172165,0
2021-04-07,221.899994,221.899994,221.899994,221.899994,221.871933,0
2021-04-08,223.500000,223.500000,223.500000,223.500000,223.471741,0
2021-04-09,224.199997,224.199997,224.199997,224.199997,224.171661,0
2021-04-12,224.899994,224.899994,224.899994,224.899994,224.871567,0
2021-04-13,225.000000,225.000000,225.000000,225.000000,224.971558,0
2021-04-14,225.000000,225.000000,225.000000,225.000000,224.971558,0
2021-04-15,225.600006,225.600006,225.600006,225.600006,225.571487,0
2021-04-16,225.899994,225.899994,225.899994,225.899994,225.871429,0
2021-04-19,224.800003,224.800003,224.800003,224.800003,224.771591,0
2021-04-20,223.300003,223.300003,223.300003,223.300003,223.271774,0
2021-04-21,223.300003,223.300003,223.300003,223.300003,223.271774,0
2021-04-22,225.000000,225.000000,225.000000,225.000000,224.971558,0
2021-04-23,223.600006,223.600006,223.600006,223.600006,223.571732,0
2021-04-26,224.600006,224.600006,224.600006,224.600006,224.571609,0
2021-04-27,224.500000,224.500000,224.500000,224.500000,224.471619,0
2021-04-28,225.800003,225.800003,225.800003,225.800003,225.771454,0
2021-04-29,225.100006,225.100006,225.100006,225.100006,225.071548,0
2021-04-30,225.600006,225.600006,225.600006,225.600006,225.571487,0
2021-05-04,222.800003,222.800003,222.800003,222.800003,222.771835,0
2021-05-05,223.600006,223.600006,223.600006,223.600006,223.571732,0
2021-05-06,223.000000,223.000000,223.000000,223.000000,222.971802,0
2021-05-07,225.699997,225.699997,225.699997,225.699997,225.671463,0
2021-05-10,223.500000,223.500000,223.500000,223.500000,223.471741,0
2021-05-11,219.000000,219.000000,219.000000,219.000000,218.972305,0
2021-05-12,218.199997,218.199997,218.199997,218.199997,218.172424,0
2021-05-13,218.600006,218.600006,218.600006,218.600006,218.572357,0
2021-05-14,221.000000,221.000000,221.000000,221.000000,220.972076,0
2021-05-17,221.399994,221.399994,221.399994,221.399994,221.372009,0
2021-05-18,220.600006,220.600006,220.600006,220.600006,220.572113,0
2021-05-19,216.800003,216.800003,216.800003,216.800003,216.772598,0
2021-05-20,219.899994,219.899994,219.899994,219.899994,219.872192,0
2021-05-21,221.399994,221.399994,221.399994,221.399994,221.372009,0
2021-05-24,221.699997,221.699997,221.699997,221.699997,221.671967,0
2021-05-25,223.100006,223.100006,223.100006,223.100006,223.071793,0
2021-05-26,222.399994,222.399994,222.399994,222.399994,222.371872,0
2021-05-27,222.500000,222.500000,222.500000,222.500000,222.471878,0
2021-05-28,222.500000,222.500000,222.500000,222.500000,222.471878,0
2021-06-01,222.300003,222.300003,222.300003,222.300003,222.271896,0
2021-06-02,222.300003,222.300003,222.300003,222.300003,222.271896,0
2021-06-03,222.000000,222.000000,222.000000,222.000000,221.971939,0
2021-06-04,222.800003,222.800003,222.800003,222.800003,222.771835,0
2021-06-07,223.699997,223.699997,223.699997,223.699997,223.671722,0
2021-06-08,224.600006,224.600006,224.600006,224.600006,224.571609,0
2021-06-09,225.000000,225.000000,225.000000,225.000000,224.971558,0
2021-06-10,226.000000,226.000000,226.000000,226.000000,225.971436,0
2021-06-11,226.100006,226.100006,226.100006,226.100006,226.071426,0
2021-06-14,226.500000,226.500000,226.500000,226.500000,226.471375,0
2021-06-15,228.000000,228.000000,228.000000,228.000000,227.971176,0
2021-06-16,227.699997,227.699997,227.699997,227.699997,227.671219,0
2021-06-17,228.699997,228.699997,228.699997,228.699997,228.671082,0
2021-06-18,228.500000,228.500000,228.500000,228.500000,228.471115,0
2021-06-21,227.500000,227.500000,227.500000,227.500000,227.471237,0
2021-06-22,228.800003,228.800003,228.800003,228.800003,228.771072,0
2021-06-23,228.600006,228.600006,228.600006,228.600006,228.571106,0
2021-06-24,230.000000,230.000000,230.000000,230.000000,229.970917,0
2021-06-25,230.100006,230.100006,230.100006,230.100006,230.070923,0
2021-06-28,230.600006,230.600006,230.600006,230.600006,230.570847,0
2021-06-29,232.199997,232.199997,232.199997,232.199997,232.170654,0
2021-06-30,232.100006,232.100006,232.100006,232.100006,232.070663,0
2021-07-01,233.100006,233.100006,233.100006,233.100006,233.070541,0
2021-07-02,234.899994,234.899994,234.899994,234.899994,234.870300,0
2021-07-05,235.199997,235.199997,235.199997,235.199997,235.170258,0
2021-07-06,235.800003,235.800003,235.800003,235.800003,235.770187,0
2021-07-07,236.800003,236.800003,236.800003,236.800003,236.770065,0
2021-07-08,235.000000,235.000000,235.000000,235.000000,234.970291,0
2021-07-09,236.000000,236.000000,236.000000,236.000000,235.970169,0
2021-07-12,236.899994,236.899994,236.899994,236.899994,236.870056,0
2021-07-13,238.300003,238.300003,238.300003,238.300003,238.269867,0
2021-07-14,238.000000,238.000000,238.000000,238.000000,237.969910,0
2021-07-15,237.899994,237.899994,237.899994,237.899994,237.869919,0
2021-07-16,237.800003,237.800003,237.800003,237.800003,237.769928,0
2021-07-19,233.500000,233.500000,233.500000,233.500000,233.470474,0
2021-07-20,236.800003,236.800003,236.800003,236.800003,236.770065,0
2021-07-21,238.000000,238.000000,238.000000,238.000000,237.969910,0
2021-07-22,237.500000,237.500000,237.500000,237.500000,237.469971,0
2021-07-23,239.100006,239.100006,239.100006,239.100006,239.069778,0
2021-07-26,240.000000,240.000000,240.000000,240.000000,239.969666,0
2021-07-27,239.800003,239.800003,239.800003,239.800003,239.769684,0
2021-07-28,238.699997,238.699997,238.699997,238.699997,238.669815,0
2021-07-29,238.000000,238.000000,238.000000,238.000000,237.969910,0
2021-07-30,236.199997,236.199997,236.199997,236.199997,236.170151,0
2021-08-02,237.100006,237.100006,237.100006,237.100006,237.070023,0
2021-08-03,237.000000,237.000000,237.000000,237.000000,236.970047,0
2021-08-04,237.899994,237.899994,237.899994,237.899994,237.869919,0
2021-08-05,238.300003,238.300003,238.300003,238.300003,238.269867,0
2021-08-06,238.699997,238.699997,238.699997,238.699997,238.669815,0
2021-08-09,239.100006,239.100006,239.100006,239.100006,239.069778,0
2021-08-10,240.199997,240.199997,240.199997,240.199997,240.169632,0
2021-08-11,240.399994,240.399994,240.399994,240.399994,240.369598,0
2021-08-12,240.600006,240.600006,240.600006,240.600006,240.569580,0
2021-08-13,241.800003,241.800003,241.800003,241.800003,241.769424,0
2021-08-16,241.199997,241.199997,241.199997,241.199997,241.169510,0
2021-08-17,243.100006,243.100006,243.100006,243.100006,243.069275,0
2021-08-18,242.500000,242.500000,242.500000,242.500000,242.469345,0
2021-08-19,239.899994,239.899994,239.899994,239.899994,239.869659,0
2021-08-20,242.500000,242.500000,242.500000,242.500000,242.469345,0
2021-08-23,243.600006,243.600006,243.600006,243.600006,243.569214,0
2021-08-24,244.300003,244.300003,244.300003,244.300003,244.269119,0
2021-08-25,244.100006,244.100006,244.100006,244.100006,244.069153,0
2021-08-26,243.699997,243.699997,243.699997,243.699997,243.669189,0
2021-08-27,242.600006,242.600006,242.600006,242.600006,242.569336,0
2021-08-31,244.600006,244.600006,244.600006,244.600006,244.569077,0
2021-09-01,246.000000,246.000000,246.000000,246.000000,245.968903,0
2021-09-02,245.500000,245.500000,245.500000,245.500000,245.468964,0
2021-09-03,244.399994,244.399994,244.399994,244.399994,244.369095,0
2021-09-06,245.600006,245.600006,245.600006,245.600006,245.568954,0
2021-09-07,245.800003,245.800003,245.800003,245.800003,245.768921,0
2021-09-08,245.500000,245.500000,245.500000,245.500000,245.468964,0
2021-09-09,244.000000,244.000000,244.000000,244.000000,243.969147,0
2021-09-10,242.600006,242.600006,242.600006,242.600006,242.569336,0
2021-09-13,241.699997,241.699997,241.699997,241.699997,241.669449,0
2021-09-14,241.199997,241.199997,241.199997,241.199997,241.169510,0
2021-09-15,240.699997,240.699997,240.699997,240.699997,240.669571,0
2021-09-16,242.000000,242.000000,242.000000,242.000000,241.969406,0
2021-09-17,241.399994,241.399994,241.399994,241.399994,241.369492,0
2021-09-20,238.000000,238.000000,238.000000,238.000000,237.969910,0
2021-09-21,239.300003,239.300003,239.300003,239.300003,239.269760,0
2021-09-22,240.800003,240.800003,240.800003,240.800003,240.769562,0
2021-09-23,241.199997,241.199997,241.199997,241.199997,241.169510,0
2021-09-24,242.300003,242.300003,242.300003,242.300003,242.269363,0
2021-09-27,240.899994,240.899994,240.899994,240.899994,240.869537,0
2021-09-28,241.699997,241.699997,241.699997,241.699997,241.669449,0
2021-09-29,242.399994,242.399994,242.399994,242.399994,242.369354,0
2021-09-30,241.199997,241.199997,241.199997,241.199997,241.169510,0
2021-10-01,237.300003,237.300003,237.300003,237.300003,237.270004,0
2021-10-04,237.600006,237.600006,237.600006,237.600006,237.569962,0
2021-10-05,237.000000,237.000000,237.000000,237.000000,236.970047,0
2021-10-06,236.699997,236.699997,236.699997,236.699997,236.670074,0
2021-10-07,241.899994,241.899994,241.899994,241.899994,241.869415,0
2021-10-08,241.199997,241.199997,241.199997,241.199997,241.169510,0
2021-10-11,241.800003,241.800003,241.800003,241.800003,241.769424,0
2021-10-12,239.600006,239.600006,239.600006,239.600006,239.569717,0
