Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,119.699997,119.699997,119.699997,119.699997,119.699997,0
2018-01-03,119.599998,119.599998,119.599998,119.599998,119.599998,0
2018-01-04,120.800003,120.800003,120.800003,120.800003,120.800003,0
2018-01-05,121.400002,121.400002,121.400002,121.400002,121.400002,0
2018-01-08,121.599998,121.599998,121.599998,121.599998,121.599998,0
2018-01-09,121.599998,121.599998,121.599998,121.599998,121.599998,0
2018-01-10,121.500000,121.500000,121.500000,121.500000,121.500000,0
2018-01-11,121.699997,121.699997,121.699997,121.699997,121.699997,0
2018-01-12,121.000000,121.000000,121.000000,121.000000,121.000000,0
2018-01-15,120.699997,120.699997,120.699997,120.699997,120.699997,0
2018-01-16,120.900002,120.900002,120.900002,120.900002,120.900002,0
2018-01-17,120.599998,120.599998,120.599998,120.599998,120.599998,0
2018-01-18,120.300003,120.300003,120.300003,120.300003,120.300003,0
2018-01-19,120.800003,120.800003,120.800003,120.800003,120.800003,0
2018-01-22,120.900002,120.900002,120.900002,120.900002,120.900002,0
2018-01-23,121.099998,121.099998,121.099998,121.099998,121.099998,0
2018-01-24,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-01-25,119.099998,119.099998,119.099998,119.099998,119.099998,0
2018-01-26,119.000000,119.000000,119.000000,119.000000,119.000000,0
2018-01-29,120.599998,120.599998,120.599998,120.599998,120.599998,0
2018-01-30,119.900002,119.900002,119.900002,119.900002,119.900002,0
2018-01-31,119.000000,119.000000,119.000000,119.000000,119.000000,0
2018-02-01,117.900002,117.900002,117.900002,117.900002,117.900002,0
2018-02-02,116.900002,116.900002,116.900002,116.900002,116.900002,0
2018-02-05,116.400002,116.400002,116.400002,116.400002,116.400002,0
2018-02-06,113.400002,113.400002,113.400002,113.400002,113.400002,0
2018-02-07,114.599998,114.599998,114.599998,114.599998,114.599998,0
2018-02-08,114.000000,114.000000,114.000000,114.000000,114.000000,0
2018-02-09,112.000000,112.000000,112.000000,112.000000,112.000000,0
2018-02-12,113.599998,113.599998,113.599998,113.599998,113.599998,0
2018-02-13,113.000000,113.000000,113.000000,113.000000,113.000000,0
2018-02-14,114.000000,114.000000,114.000000,114.000000,114.000000,0
2018-02-15,114.099998,114.099998,114.099998,114.099998,114.099998,0
2018-02-16,115.099998,115.099998,115.099998,115.099998,115.099998,0
2018-02-19,115.500000,115.500000,115.500000,115.500000,115.500000,0
2018-02-20,114.900002,114.900002,114.900002,114.900002,114.900002,0
2018-02-21,115.300003,115.300003,115.300003,115.300003,115.300003,0
2018-02-22,115.199997,115.199997,115.199997,115.199997,115.199997,0
2018-02-23,115.099998,115.099998,115.099998,115.099998,115.099998,0
2018-02-26,115.800003,115.800003,115.800003,115.800003,115.800003,0
2018-02-27,116.699997,116.699997,116.699997,116.699997,116.699997,0
2018-02-28,116.300003,116.300003,116.300003,116.300003,116.300003,0
2018-03-01,115.000000,115.000000,115.000000,115.000000,115.000000,0
2018-03-02,113.699997,113.699997,113.699997,113.699997,113.699997,0
2018-03-05,113.900002,113.900002,113.900002,113.900002,113.900002,0
2018-03-06,115.400002,115.400002,115.400002,115.400002,115.400002,0
2018-03-07,114.500000,114.500000,114.500000,114.500000,114.500000,0
2018-03-08,115.300003,115.300003,115.300003,115.300003,115.300003,0
2018-03-09,116.099998,116.099998,116.099998,116.099998,116.099998,0
2018-03-12,117.000000,117.000000,117.000000,117.000000,117.000000,0
2018-03-13,116.599998,116.599998,116.599998,116.599998,116.599998,0
2018-03-14,115.599998,115.599998,115.599998,115.599998,115.599998,0
2018-03-15,115.500000,115.500000,115.500000,115.500000,115.500000,0
2018-03-16,115.300003,115.300003,115.300003,115.300003,115.300003,0
2018-03-19,114.099998,114.099998,114.099998,114.099998,114.099998,0
2018-03-20,114.199997,114.199997,114.199997,114.199997,114.199997,0
2018-03-21,113.300003,113.300003,113.300003,113.300003,113.300003,0
2018-03-22,111.900002,111.900002,111.900002,111.900002,111.900002,0
2018-03-23,111.000000,111.000000,111.000000,111.000000,111.000000,0
2018-03-26,110.500000,110.500000,110.500000,110.500000,110.500000,0
2018-03-27,112.400002,112.400002,112.400002,112.400002,112.400002,0
2018-03-28,111.400002,111.400002,111.400002,111.400002,111.400002,0
2018-03-29,112.599998,112.599998,112.599998,112.599998,112.599998,0
2018-04-03,111.800003,111.800003,111.800003,111.800003,111.800003,0
2018-04-04,111.000000,111.000000,111.000000,111.000000,111.000000,0
2018-04-05,113.099998,113.099998,113.099998,113.099998,113.099998,0
2018-04-06,113.599998,113.599998,113.599998,113.599998,113.599998,0
2018-04-09,113.099998,113.099998,113.099998,113.099998,113.099998,0
2018-04-10,113.599998,113.599998,113.599998,113.599998,113.599998,0
2018-04-11,113.099998,113.099998,113.099998,113.099998,113.099998,0
2018-04-12,113.099998,113.099998,113.099998,113.099998,113.099998,0
2018-04-13,112.599998,112.599998,112.599998,112.599998,112.599998,0
2018-04-16,112.699997,112.699997,112.699997,112.699997,112.699997,0
2018-04-17,112.500000,112.500000,112.500000,112.500000,112.500000,0
2018-04-18,113.800003,113.800003,113.800003,113.800003,113.800003,0
