train_since,start_date,end_date,period,invert_pair,win_rate,portfolio_return,asset_return,portfolio_max_drawdown,asset_max_drawdown
2022-09-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,168,True,0.2222222222222222,-0.18369364663599355,-0.7182608315879988,-0.1898273926484865,-0.7652056382885283
2022-09-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,168,True,0.4146341463414634,-0.314705846764551,-0.7182608315879988,-0.40889288634460524,-0.7652056382885283
2022-09-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,168,True,0.49056603773584906,-0.08705611199130976,-0.7182608315879988,-0.331516233554884,-0.7652056382885283
2022-09-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,168,True,0.5,0.006591233190543221,0.03630573480333777,-0.06703333990012968,-0.06700065622452145
2022-09-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,168,True,0.5,-0.006620783235540444,0.03630573480333777,-0.01312481413897467,-0.06700065622452145
2022-09-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,168,True,0.6666666666666666,-0.009145745347776369,-0.27298848634686246,-0.017268851234124142,-0.29225264702533815
2022-09-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,168,True,0.25333333333333335,-0.4565379344459234,-0.7182608315879988,-0.46060634911276915,-0.7652056382885283
