Date,Open,High,Low,Close,Adj Close,Volume
1967-12-29,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-01,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-02,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-03,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-04,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-05,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-08,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-09,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-10,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-11,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-12,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-15,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-16,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-17,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-18,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-19,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-22,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-23,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-24,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-25,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-26,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-29,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-30,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-01-31,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-01,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-02,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-05,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-06,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-07,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-08,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-09,13.650000,13.650000,13.650000,13.650000,2.607207,0
1968-02-12,13.650000,13.650000,13.650000,13.650000,2.607207,0
