date,open,high,low,close,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,Backtest Stream,volume,bar_index,f1,f2,f3,f4,f5,yhat1,yhat2,isEmaUptrend,isEmaDowntrend,isSmaUptrend,isSmaDowntrend,prediction,signal,barsHeld,isEarlySignalFlip,isLastSignalBuy,isLastSignalSell,isNewBuySignal,isNewSellSignal,startLongTrade,startShortTrade,endLongTrade,endShortTrade,endLongTradeDynamic,endShortTradeDynamic
2021-12-14 03:45:00+00:00,17283.199,17376.199,17225.801,17324.9,17334.79941797501,,,,,,270965587,7586,0.4591155562928694,0.5300599502063761,0.459330625601328,0.2103891896802502,0.4679391174105888,17334.79941797501,17318.713615260356,True,True,True,True,-8,0,92,False,False,False,False,False,,,,,,
2021-12-15 03:45:00+00:00,17323.65,17351.199,17192.199,17221.4,17323.022221621737,,,,,,214972104,7587,0.4354994749511217,0.4263573663895549,0.4295997344964668,0.2068370556764875,0.4300642671753863,17323.022221621737,17312.745882729167,True,True,True,True,-8,0,93,False,False,False,False,False,,,,,,
2021-12-16 03:45:00+00:00,17373.0,17379.35,17184.949,17248.4,17314.45656431139,,,,,,219496071,7588,0.4435407933350682,0.4030057690548845,0.4517720110354714,0.2027397430831571,0.4432884171736848,17314.45656431139,17308.514811047822,True,True,True,True,-8,0,94,False,False,False,False,False,,,,,,
2021-12-17 03:45:00+00:00,17276.0,17298.15,16966.449,16985.199,17282.699604355195,,,,,,354591375,7589,0.3858403668114691,0.3157736680689566,0.3398787239015199,0.2029570313503471,0.3533701326032633,17282.699604355195,17270.1029619606,True,True,True,True,-8,0,95,False,False,False,False,False,,,,,,
2021-12-20 03:45:00+00:00,16824.25,16840.1,16410.199,16614.199,17217.953470745742,,,,,,330614079,7590,0.3222110888504961,0.1735890214724952,0.2122902883469913,0.2111355786075237,0.2673678901416116,17217.953470745742,17184.921259399594,True,True,True,True,-8,0,96,False,False,False,False,False,,,,,,
2021-12-21 03:45:00+00:00,16773.15,16936.4,16688.25,16770.85,17169.00433342908,,,,,,241030840,7591,0.3694918017817544,0.2448483980537531,0.3042540573016729,0.2164899104034282,0.3432895426427606,17169.00433342908,17120.747738203165,True,True,True,True,-8,0,97,False,False,False,False,False,,,,,,
2021-12-22 03:45:00+00:00,16865.551,16971.0,16819.5,16955.449,17138.59739138265,,,,,,207946104,7592,0.4207687746655232,0.3930970033949438,0.3916146083065221,0.2207069696611255,0.42261199869643,17138.59739138265,17083.25016269584,True,True,True,True,-8,0,98,False,False,False,False,False,,,,,,
2021-12-23 03:45:00+00:00,17066.801,17118.65,17015.551,17072.6,17121.333334854713,,,,,,196965302,7593,0.4512682966634369,0.5615256145263048,0.4480028230859689,0.2210743576291894,0.4684509570157658,17121.333334854713,17065.257553898864,True,True,True,True,-8,0,99,False,False,False,False,False,,,,,,
2021-12-24 03:45:00+00:00,17149.5,17155.6,16909.6,17003.75,17100.503614803787,,,,,,182564831,7594,0.4367143377220414,0.5906998725778339,0.418670152511985,0.2229883187347369,0.4450882285879147,17100.503614803787,17043.854409937874,True,True,True,True,-8,0,100,False,False,False,False,False,,,,,,
2021-12-27 03:45:00+00:00,16937.75,17112.051,16833.199,17086.25,17089.849224181406,,,,,,144777461,7595,0.4592204891996534,0.572514173508759,0.4537107127696644,0.225912260347049,0.4800447285474529,17089.849224181406,17037.69229802574,True,True,True,True,-8,0,101,False,False,False,False,False,,,,,,
2021-12-28 03:45:00+00:00,17177.6,17250.25,17161.15,17233.25,17095.16242938118,,,,,,176026107,7596,0.497729163881807,0.675939029289774,0.514021008515379,0.2252433773418407,0.5383410525430186,17095.16242938118,17054.24194170586,True,True,True,True,-8,0,102,False,False,False,False,False,,,,,,
2021-12-29 03:45:00+00:00,17220.1,17285.949,17176.65,17213.6,17101.146772463944,,,,,,161679425,7597,0.4926786912041982,0.7175863931900207,0.5037842719638532,0.2237339568615885,0.529414803329768,17101.146772463944,17071.54558434476,True,True,True,True,-8,0,103,False,False,False,False,False,,,,,,
2021-12-30 03:45:00+00:00,17201.449,17264.051,17146.35,17203.949,17107.623907519515,,,,,,320831684,7598,0.4900485896048221,0.6890198374748595,0.504856296082099,0.2228117829748483,0.5246085226034561,17107.623907519515,17089.39117243187,True,True,True,True,-8,0,104,False,False,False,False,False,,,,,,
2021-12-31 03:45:00+00:00,17244.5,17400.801,17238.5,17354.051,17128.9691370666,,,,,,167025721,7599,0.5319031966013118,0.6956252044731062,0.5687983841898451,0.2185025692775015,0.5897721018038834,17128.9691370666,17126.390442449054,True,True,True,True,-8,0,105,False,False,False,False,False,,,,,,
2022-01-03 03:45:00+00:00,17387.15,17646.65,17383.301,17625.699,17175.45835976197,17383.301,,,,1.0,200456437,7600,0.5964553560173533,0.7540540149309495,0.6740441342503417,0.2088782157382524,0.6792785141114814,17175.45835976197,17196.355127823073,True,True,True,True,-8,0,106,False,False,False,False,False,,,,,,
2022-01-04 03:45:00+00:00,17681.4,17827.6,17593.551,17805.25,17238.732372116232,,,,,,247437475,7601,0.6325270452499265,0.7729829834011157,0.7110549215185183,0.2007302448369055,0.7240492626300221,17238.732372116232,17286.031603672203,True,True,True,True,-8,0,107,False,False,False,False,False,,,,,,
2022-01-05 03:45:00+00:00,17820.1,17944.699,17748.85,17925.25,17311.53698578413,,,,,,251460042,7602,0.6547396601862743,0.725089409488478,0.7220166858335123,0.1951641109014959,0.7502611529871079,17311.53698578413,17385.832058178916,True,True,True,True,-2,0,108,False,False,False,False,False,,,,,,
2022-01-06 03:45:00+00:00,17768.5,17797.949,17655.551,17745.9,17365.627437552004,,,,,,236454821,7603,0.5966865644432592,0.5955966725158304,0.6445660332376891,0.1878706147708868,0.6469370866387771,17365.627437552004,17456.258157979126,True,True,True,True,0,0,109,False,False,False,False,False,,,,,,
2022-01-07 03:45:00+00:00,17797.6,17905.0,17704.551,17812.699,17422.23661714358,,,,,2.0,239338012,7604,0.6105373933559587,0.5234518875709389,0.6501077893681978,0.1829657828471378,0.6661989304019775,17422.23661714358,17526.52483016402,True,True,True,True,4,0,110,False,False,False,False,False,,,,,,
2022-01-10 03:45:00+00:00,17913.301,18017.449,17879.15,18003.301,17492.03595079313,,,,,,232418082,7605,0.6477140688286666,0.5166661867095397,0.673491405348589,0.1803525093314215,0.715944944954136,17492.03595079313,17611.407251692985,True,True,True,True,4,0,111,False,False,False,False,False,,,,,,
2022-01-11 03:45:00+00:00,17997.75,18081.25,17964.4,18055.75,17562.435628943396,,,,,,220238790,7606,0.6574053198183012,0.5186479578538948,0.6536580260193143,0.1790065656147327,0.7284719582247225,17562.435628943396,17693.15081124718,True,True,True,True,4,0,112,False,False,False,False,False,,,,,,
2022-01-12 03:45:00+00:00,18170.4,18227.949,18128.801,18212.35,17642.3903107123,,,,,,244974288,7607,0.685246894471862,0.5263480177943597,0.6568590645430878,0.180247606636262,0.7635047329681752,17642.3903107123,17784.313318692817,True,True,True,True,6,0,113,False,False,False,False,False,,,,,,
2022-01-13 03:45:00+00:00,18257.0,18272.25,18163.801,18257.801,17720.49401773146,,,,,,303700541,7608,0.6930438645294,0.5073129111961164,0.6397315998974865,0.182165885102702,0.7730649052770845,17720.49401773146,17870.712341429018,True,True,True,True,6,0,114,False,False,False,False,False,,,,,,
2022-01-14 03:45:00+00:00,18185.0,18286.949,18119.65,18255.75,17792.007407103683,,,,,,229451612,7609,0.6922105653249679,0.4740225455787993,0.621439591734302,0.1828238638989344,0.7714816766940359,17792.007407103683,17946.17978989226,True,True,True,True,4,0,115,False,False,False,False,False,,,,,,
2022-01-17 03:45:00+00:00,18235.65,18321.551,18228.75,18308.1,17861.97364617406,,,,,,266702913,7610,0.7020576614043109,0.4561380017559462,0.6193847897562051,0.184073389938193,0.7841738301807578,17861.97364617406,18017.56447922901,True,True,True,True,2,0,116,False,False,False,False,False,,,,,,
2022-01-18 03:45:00+00:00,18337.199,18350.949,18085.9,18113.051,17907.74320950897,,,,,,227507322,7611,0.6221870253026743,0.4153312514460469,0.5738755776615161,0.181444651795158,0.6360886778637594,17907.74320950897,18054.33254746373,True,True,True,True,2,0,117,False,False,False,False,False,,,,,,
2022-01-19 03:45:00+00:00,18129.199,18129.199,17884.9,17938.4,17931.443675625953,,,,,,276662648,7612,0.5606778643923529,0.3325505469561443,0.531756068949571,0.1741058752426928,0.5344250016602519,17931.443675625953,18059.872783050872,True,True,True,True,2,0,118,False,False,False,False,False,,,,,,
2022-01-20 03:45:00+00:00,17921.0,17943.699,17648.449,17757.0,17932.803691237816,,,,,,258094252,7613,0.5048521890750621,0.2312476687334916,0.4843032978912014,0.1686239559328441,0.4503255015254819,17932.803691237816,18035.025180381675,True,True,True,True,-2,0,119,False,False,False,False,False,,,,,,
2022-01-21 03:45:00+00:00,17613.699,17707.6,17485.85,17617.15,17916.541286833864,,,,,,277645361,7614,0.4663043601758063,0.1650214180574755,0.4378882148901579,0.1664499689798243,0.396244184536406,17916.541286833864,17987.32919488606,True,True,True,True,-4,0,120,False,False,False,False,False,,,,,,
2022-01-24 03:45:00+00:00,17575.15,17599.4,16997.85,17149.1,17853.68152887557,,,,,,323847389,7615,0.3656712386888978,0.1139978832011352,0.3068492652041964,0.1718233830106775,0.272863247825615,17853.68152887557,17878.65687481542,True,True,True,True,-6,0,121,False,False,False,False,False,,,,,,
2022-01-25 03:45:00+00:00,17001.551,17309.15,16836.801,17277.949,17800.56859168168,,,,,,326515884,7616,0.403815204946001,0.1502721111193403,0.340820452631055,0.1789531681604074,0.3368161729762447,17800.56859168168,17786.97325566622,True,True,True,True,-8,0,122,False,False,False,False,False,,,,,,
2022-01-27 03:45:00+00:00,17062.0,17182.5,16866.75,17110.15,17731.909768714642,,,,,,395596562,7617,0.3724083895586865,0.2222762761653728,0.2987667386928482,0.1857264640526508,0.2983694357889624,17731.909768714642,17678.872691839155,True,True,True,True,-8,0,123,False,False,False,False,False,,,,,,
2022-01-28 03:45:00+00:00,17208.301,17373.5,17077.1,17101.949,17663.066824196238,,,,,,355284287,7618,0.3708901209013535,0.3354352729838767,0.3011314075555493,0.1876727200146641,0.2965084903012449,17663.066824196238,17577.165985335054,True,True,True,True,-8,0,124,False,False,False,False,False,,,,,,
2022-01-31 03:45:00+00:00,17301.051,17410.0,17264.15,17339.85,17617.962801774207,,,,,,321660354,7619,0.4419633478393422,0.4431802221131464,0.3657017232993647,0.1886918543775203,0.4154840287494784,17617.962801774207,17514.902681086834,True,True,True,True,-8,0,125,False,False,False,False,False,,,,,,
2022-02-01 03:45:00+00:00,17529.449,17622.4,17244.551,17576.85,17597.67513211889,,,,,,386391474,7620,0.5022879475146858,0.539194320909391,0.4304835076116745,0.1850302805406873,0.5086206215385769,17597.67513211889,17493.036550933357,True,True,True,True,-8,0,126,False,False,False,False,False,,,,,,
2022-02-02 03:45:00+00:00,17706.199,17794.6,17674.801,17780.0,17599.773181808443,,,,,,271205908,7621,0.5474478996387877,0.6554765381983172,0.4849799370543354,0.1781275586410019,0.5740670831679912,17599.773181808443,17506.76859749943,True,True,True,True,-8,0,127,False,False,False,False,False,,,,,,
2022-02-03 03:45:00+00:00,17767.75,17781.15,17511.15,17560.199,17585.3083326389,,,,,,226614984,7622,0.4951036515948517,0.6428511320528082,0.4315731460450701,0.1743272947577589,0.4939829365690385,17585.3083326389,17501.403340861358,True,True,True,True,-8,0,128,False,False,False,False,False,,,,,,
2022-02-04 03:45:00+00:00,17590.199,17617.801,17462.551,17516.301,17569.903741989187,,,,,,261434163,7623,0.4851270773150595,0.5709330268515055,0.4251705263131406,0.1715146720137723,0.4789701956705067,17569.903741989187,17496.627070816994,True,True,True,True,-8,0,129,False,False,False,False,False,,,,,,
2022-02-07 03:45:00+00:00,17456.301,17536.75,17119.4,17213.6,17529.899867773292,,,,,,265037938,7624,0.4219828166645559,0.4109946996439362,0.3634505869479226,0.1739864624811469,0.3875916744737108,17529.899867773292,17458.340470693645,True,True,True,True,-8,0,130,False,False,False,False,False,,,,,,
2022-02-08 03:45:00+00:00,17279.85,17306.449,17043.65,17266.75,17497.575147977368,,,,,,268526206,7625,0.4358674252602863,0.3300510646607804,0.3859016412111811,0.1773626197775344,0.4098325966111557,17497.575147977368,17429.841154264468,True,True,True,True,-8,0,131,False,False,False,False,False,,,,,,
2022-02-09 03:45:00+00:00,17370.1,17477.15,17339.0,17463.801,17485.835001132666,,,,,,236350521,7626,0.485237091994578,0.4225470880713902,0.4377875687443322,0.176913011008984,0.4874681198763484,17485.835001132666,17428.668830725674,True,True,True,True,-8,0,132,False,False,False,False,False,,,,,,
2022-02-10 03:45:00+00:00,17554.1,17639.449,17427.15,17605.85,17489.33500014823,,,,,,273606443,7627,0.5179850162563673,0.5708085396216522,0.4802095239502518,0.1732333088087247,0.5368758347959457,17489.33500014823,17447.357547997002,True,True,True,True,-8,0,133,False,False,False,False,False,,,,,,
2022-02-11 03:45:00+00:00,17451.0,17454.75,17303.0,17374.75,17473.760452719573,,,,,,253141663,7628,0.4660397539023038,0.527071042843443,0.4235764914981088,0.1716613282003863,0.4563577239196958,17473.760452719573,17438.389992848155,True,True,True,True,-8,0,134,False,False,False,False,False,,,,,,
2022-02-14 03:45:00+00:00,17076.15,17099.5,16809.65,16842.801,17411.387058660777,,,,,,305510744,7629,0.3732528618665689,0.294500873174682,0.281408391955776,0.1766976365069039,0.3287010794650938,17411.387058660777,17363.61544935276,True,True,True,True,-8,0,135,False,False,False,False,False,,,,,,
2022-02-15 03:45:00+00:00,16933.25,17375.0,16839.25,17352.449,17397.73695914381,,,,,,298658136,7630,0.4800603317290449,0.3226131020014341,0.4478549372954611,0.1762586924818692,0.4842123331031146,17397.73695914381,17353.758812019372,True,True,True,True,-8,0,136,False,False,False,False,False,,,,,,
2022-02-16 03:45:00+00:00,17408.449,17490.6,17257.699,17322.199,17383.404213726284,,,,,,244549222,7631,0.4748873657607954,0.4814642747968614,0.4467429408437859,0.1737981155153576,0.4768363016216886,17383.404213726284,17342.41349737263,True,True,True,True,-8,0,137,False,False,False,False,False,,,,,,
2022-02-17 03:45:00+00:00,17396.551,17442.9,17235.85,17304.6,17369.246806020896,,,,,,232136130,7632,0.4717027320520925,0.5727967127506555,0.4481134762956576,0.171762358683641,0.4721290998057022,17369.246806020896,17331.155589880746,True,True,True,True,-8,0,138,False,False,False,False,False,,,,,,
2022-02-18 03:45:00+00:00,17236.051,17380.801,17219.199,17276.301,17354.370825560334,,,,,,189620895,7633,0.4662878284118643,0.548263666686543,0.4421281675635736,0.1700674879264628,0.463845811691854,17354.370825560334,17318.61553857919,True,True,True,True,-8,0,139,False,False,False,False,False,,,,,,
2022-02-21 03:45:00+00:00,17192.25,17351.051,17070.699,17206.65,17334.76097949081,,,,,,215183294,7634,0.4525189039343433,0.4535716826542689,0.4130060853418756,0.1705796780230351,0.4423564671660492,17334.76097949081,17299.55897357819,True,True,True,True,-8,0,140,False,False,False,False,False,,,,,,
2022-02-22 03:45:00+00:00,16847.949,17148.551,16843.801,17092.199,17306.43857882,,,,,,300132007,7635,0.430047053582593,0.3220279908208092,0.3541524832289149,0.1740735012970865,0.4074601624001185,17306.43857882,17268.38629637879,True,True,True,True,-8,0,141,False,False,False,False,False,,,,,,
2022-02-23 03:45:00+00:00,17194.5,17220.699,17027.85,17063.25,17277.306692984163,,,,,,200229634,7636,0.4243074561969732,0.3485792908367793,0.3524249760727213,0.1759058976865028,0.3985143956265277,17277.306692984163,17235.971929523526,True,True,True,True,-8,0,142,False,False,False,False,False,,,,,,
2022-02-24 03:45:00+00:00,16548.9,16705.25,16203.25,16247.95,17175.71779172196,,,,,,457967861,7637,0.3020424856333203,0.1933905989850222,0.0725253426464789,0.1864801434024135,0.2350264899231996,17175.71779172196,17104.632223809065,True,True,True,True,-8,0,143,False,False,False,False,False,,,,,,
2022-02-25 03:45:00+00:00,16515.65,16748.801,16478.301,16658.4,17114.44384384251,,,,,,329780723,7638,0.3963477071815541,0.2874028516171038,0.2717690366478807,0.1956730481135805,0.379254749224393,17114.44384384251,17028.919559165126,True,True,True,True,-8,0,144,False,False,False,False,False,,,,,,
2022-02-28 03:45:00+00:00,16481.6,16815.9,16356.3,16793.9,17069.24621636232,,,,,,404214677,7639,0.4240159104713442,0.3906814622812078,0.3428138161850648,0.2055074619537144,0.4198762678648866,17069.24621636232,16976.717713053935,True,True,True,True,-8,0,145,False,False,False,False,False,,,,,,
2022-03-02 03:45:00+00:00,16593.1,16678.5,16478.65,16605.949,17011.014722008702,,,,,,517723553,7640,0.3968449500116648,0.4800542531764551,0.313589875459306,0.2148501551018417,0.380972290247595,17011.014722008702,16908.523159993867,True,True,True,True,-8,0,146,False,False,False,False,False,,,,,,
2022-03-03 03:45:00+00:00,16723.199,16768.949,16442.949,16498.051,16947.283468020505,,,,,,442068271,7641,0.3817224371458457,0.504019248903629,0.3104214164581968,0.2217813216830966,0.3594619686605723,16947.283468020505,16834.795286782308,True,True,True,True,-8,0,147,False,False,False,False,False,,,,,,
2022-03-04 03:45:00+00:00,16339.45,16456.0,16133.8,16245.35,16865.63102433055,,,,,,456143044,7642,0.3482510445705811,0.4534862028100707,0.2802620628373427,0.2313176450421979,0.3129117734202981,16865.63102433055,16738.028840061073,True,True,True,True,-8,0,148,False,False,False,False,False,,,,,,
2022-03-07 03:45:00+00:00,15867.95,15944.6,15711.45,15863.15,16753.910766836496,,,,,,585403662,7643,0.3047290880192534,0.3827760638015492,0.2416021276716155,0.2437866426759621,0.2564123791967103,16753.910766836496,16602.80975518277,True,True,True,True,-8,0,149,False,False,False,False,False,,,,,,
2022-03-08 03:45:00+00:00,15747.75,16028.75,15671.45,16013.45,16661.91515750044,,,,,,543600672,7644,0.3396773176222194,0.4111179024732883,0.3056415473063076,0.253872783417351,0.3114169799703413,16661.91515750044,16496.93119902975,True,True,True,True,-8,0,150,False,False,False,False,False,,,,,,
2022-03-09 03:45:00+00:00,16078.0,16418.051,15990.0,16345.35,16606.76118833972,,,,,,462231437,7645,0.4101825999038827,0.5354690375191282,0.3824348519549869,0.2559579121593499,0.4183120606476304,16606.76118833972,16444.332172961742,True,True,True,True,-8,0,151,False,False,False,False,False,,,,,,
2022-03-10 03:45:00+00:00,16757.1,16757.301,16447.9,16594.9,16580.89131763735,,,,,,486445481,7646,0.4571185334835435,0.6950724830412272,0.4371016243942134,0.2523108257903212,0.485828874379601,16580.89131763735,16434.664278512955,True,True,True,True,-8,0,152,False,False,False,False,False,,,,,,
2022-03-11 03:45:00+00:00,16528.801,16694.4,16470.9,16630.449,16564.499803704188,,,,,,343717052,7647,0.46366606584608,0.7443377911793428,0.4518317029951331,0.248846093739744,0.4952184866163286,16564.499803704188,16439.68124286604,True,True,True,True,-8,0,153,False,False,False,False,False,,,,,,
2022-03-14 03:45:00+00:00,16633.699,16887.949,16606.5,16871.301,16575.674090383232,,,,,,314669694,7648,0.5070457885343633,0.7735612998064273,0.5116785779000101,0.2424750810202707,0.5568952742789245,16575.674090383232,16482.62466277653,True,True,True,True,-8,0,154,False,False,False,False,False,,,,,,
2022-03-15 03:45:00+00:00,16900.65,16927.75,16555.0,16663.0,16572.990227570815,,,,,,381631889,7649,0.4715250454610312,0.7212246407217533,0.4652439148270852,0.2370539773298886,0.4977252681409439,16572.990227570815,16504.581302460265,True,True,True,True,-8,0,155,False,False,False,False,False,,,,,,
2022-03-16 03:45:00+00:00,16876.65,16987.9,16837.85,16975.35,16602.52939444061,,,,,,259973398,7650,0.5252342902225002,0.727553347376221,0.5463289443758788,0.2309193992073841,0.5740684967583572,16602.52939444061,16567.67572085128,True,True,True,True,-8,0,156,False,False,False,False,False,,,,,,
2022-03-17 03:45:00+00:00,17202.9,17344.6,17175.75,17287.051,16663.400665247456,,,,,,448335249,7651,0.5719827470655579,0.7617342648999412,0.6247794588598649,0.219643073170744,0.6361547081770279,16663.400665247456,16669.230920565362,True,True,True,True,-8,0,157,False,False,False,False,False,,,,,,
2022-03-21 03:45:00+00:00,17329.5,17353.35,17096.4,17117.6,16709.719690840517,,,,,,285451223,7652,0.5408067289061146,0.7132927972110548,0.5880594851279672,0.2100438015679392,0.5840844750336217,16709.719690840517,16746.104167990932,True,True,True,True,-8,0,158,False,False,False,False,False,,,,,,
2022-03-22 03:45:00+00:00,17120.4,17334.4,17006.301,17315.5,16773.394104294086,,,,,,338263474,7653,0.5702661127992915,0.6432956902743254,0.637365723781806,0.2021913810036418,0.6244699883851998,16773.394104294086,16841.39775347447,True,True,True,True,-8,0,159,False,False,False,False,False,,,,,,
2022-03-23 03:45:00+00:00,17405.051,17442.4,17199.6,17245.65,16828.886170223817,,,,,,292120363,7654,0.5566908719244004,0.590934923120308,0.6181823109253604,0.1930555749558855,0.6012866910146755,16828.886170223817,16919.75589883633,True,True,True,True,-6,0,160,False,False,False,False,False,,,,,,
2022-03-24 03:45:00+00:00,17094.949,17291.75,17091.15,17222.75,16879.86314911217,,,,,,290280112,7655,0.552051032391436,0.5324647102229696,0.6080528168213638,0.1859725017246054,0.5931647364929262,16879.86314911217,16985.639606127814,True,True,True,True,-4,0,161,False,False,False,False,False,,,,,,
2022-03-25 03:45:00+00:00,17289.0,17294.9,17076.551,17153.0,16921.563370077758,,,,,,237115736,7656,0.5373601549984758,0.4860756331262699,0.58810827236513,0.1794613610408824,0.5669246331034113,16921.563370077758,17032.726472657097,True,True,True,True,6,0,162,False,False,False,False,False,,,,,,
2022-03-28 03:45:00+00:00,17181.85,17235.1,17003.9,17222.0,16964.74113980255,,,,,,253240836,7657,0.5501145544189253,0.4531558426753218,0.5925234120409517,0.1743846709971902,0.5872453753267912,16964.74113980255,17078.63242767898,True,True,True,True,4,0,163,False,False,False,False,False,,,,,,
2022-03-29 03:45:00+00:00,17297.199,17343.65,17235.699,17325.301,17013.125616426456,,,,,,235149623,7658,0.5692602879986002,0.4911934031172215,0.6027853915906195,0.1676418062999245,0.6174757167519634,17013.125616426456,17128.44609746642,True,True,True,True,4,0,164,False,False,False,False,False,,,,,,
2022-03-30 03:45:00+00:00,17468.15,17522.5,17387.199,17498.25,17072.87928228897,,,,,,505031852,7659,0.5999558904023256,0.5522814234762076,0.6227946263386387,0.1603078138039033,0.6638474722706711,17072.87928228897,17191.675344111405,True,True,True,True,6,0,165,False,False,False,False,False,,,,,,
2022-03-31 03:45:00+00:00,17519.199,17559.801,17435.199,17464.75,17124.9960137992,,,,,,281111679,7660,0.5911680205706904,0.562106316731804,0.6028878385546158,0.1539579790723144,0.6467623331032152,17124.9960137992,17243.103495451687,True,True,True,True,6,0,166,False,False,False,False,False,,,,,,
2022-04-01 03:45:00+00:00,17436.9,17703.699,17422.699,17670.449,17191.182918652765,17422.699,,,,1.0,291773447,7661,0.627269976157978,0.5616584477978714,0.6301165387709532,0.1502807466217634,0.7000825435482385,17191.182918652765,17312.944217319127,True,True,True,True,6,0,167,False,False,False,False,False,,,,,,
2022-04-04 03:45:00+00:00,17809.1,18114.65,17791.4,18053.4,17287.494604260028,,,,,,345526502,7662,0.6833338629445339,0.6113293234489289,0.6896714214346761,0.1526617820837164,0.7721245672131982,17287.494604260028,17423.459031065013,True,True,True,True,6,0,168,False,False,False,False,False,,,,,,
2022-04-05 03:45:00+00:00,18080.6,18095.449,17921.551,17957.4,17369.67779475313,,,,,,283453612,7663,0.6566684870667769,0.5912250352258025,0.6671551752101251,0.1549237657725718,0.7231370615027388,17369.67779475313,17514.14931063903,True,True,True,True,6,0,169,False,False,False,False,False,,,,,,
2022-04-06 03:45:00+00:00,17842.75,17901.0,17779.85,17807.65,17433.2706900397,,,,,,328824420,7664,0.6162699149533366,0.5057820334953053,0.6296073264069465,0.1542850535983813,0.6506900849334252,17433.2706900397,17577.217767430673,True,True,True,True,6,0,170,False,False,False,False,False,,,,,,
2022-04-07 03:45:00+00:00,17723.301,17787.5,17623.699,17639.551,17474.650045987022,,,,,2.0,308840215,7665,0.5736100410757732,0.4025763512373755,0.5780476734262335,0.1507531487904235,0.5776120722510937,17474.650045987022,17609.98350112042,True,True,True,True,2,0,171,False,False,False,False,False,,,,,,
2022-04-08 03:45:00+00:00,17698.15,17842.75,17600.551,17784.35,17522.99238720551,,,,,,274447433,7666,0.5993383639047521,0.3816352608404023,0.603175839040589,0.1482555513963134,0.619070265233251,17522.99238720551,17651.96865464308,True,True,True,True,6,0,172,False,False,False,False,False,,,,,,
2022-04-11 03:45:00+00:00,17740.9,17779.051,17650.949,17674.949,17555.857734814374,,,,,,251701846,7667,0.5712903688223139,0.3759996022005434,0.562011726725957,0.1458828338719088,0.571400021173589,17555.857734814374,17672.323238937883,True,True,True,True,6,0,173,False,False,False,False,False,,,,,,
2022-04-12 03:45:00+00:00,17584.85,17595.301,17442.35,17530.301,17570.2478137982,,,,,,266029060,7668,0.5356003773837913,0.3112196043653202,0.5125229050468818,0.139631376433178,0.5126786331943634,17570.2478137982,17667.65818237962,True,True,True,True,2,0,174,False,False,False,False,False,,,,,,
2022-04-13 03:45:00+00:00,17599.9,17663.65,17457.4,17475.65,17575.149481154043,,,,,,245061941,7669,0.522323394883241,0.2908207887953895,0.4831493206315884,0.1348888613829147,0.4912215032023804,17575.149481154043,17650.769219102203,True,True,True,True,0,0,175,False,False,False,False,False,,,,,,
2022-04-18 03:45:00+00:00,17183.449,17237.75,17067.85,17173.65,17548.91751036171,,17237.75,,,-1.0,376130248,7670,0.4551757023971646,0.1716372948790591,0.3655527882533029,0.1325847396189815,0.3898000818158494,17548.91751036171,17592.725580472877,True,True,True,True,-4,0,176,False,False,False,False,False,,,,,,
2022-04-19 03:45:00+00:00,17258.949,17275.65,16824.699,16958.65,17499.800960686258,,,,,,401399563,7671,0.4143378904111328,0.1450113940060086,0.3030509459113624,0.1339266574043413,0.3344883388441185,17499.800960686258,17506.745238885567,True,True,True,True,-6,0,177,False,False,False,False,False,,,,,,
2022-04-20 03:45:00+00:00,17045.25,17186.9,16978.949,17136.551,17464.849550124534,,,,,,286069736,7672,0.4576941951547176,0.2197112870999529,0.3650021466080984,0.135201479300433,0.4121385832391347,17464.849550124534,17444.767010990898,True,True,True,True,-8,0,178,False,False,False,False,False,,,,,,
2022-04-21 03:45:00+00:00,17234.6,17414.699,17215.5,17392.6,17452.685981443232,,,,,,285200022,7673,0.5135159075254748,0.3978245310298635,0.4538688444282945,0.132096052896125,0.5055512296009556,17452.685981443232,17419.04760381576,True,True,True,True,-8,0,179,False,False,False,False,False,,,,,,
2022-04-22 03:45:00+00:00,17242.75,17315.301,17149.199,17171.949,17420.990056478928,,,,,-2.0,262739740,7674,0.4687386805915855,0.441632586006251,0.3774040403241158,0.1301795525817047,0.438066420826103,17420.990056478928,17371.290290413985,True,True,True,True,-8,0,180,False,False,False,False,False,,,,,,
2022-04-25 03:45:00+00:00,17009.051,17054.301,16888.699,16953.949,17370.35431790227,,,,,,275685925,7675,0.4289428140220083,0.3692010940100893,0.3149639602786358,0.1321855774525439,0.3814682536314527,17370.35431790227,17302.297068529322,True,True,True,True,-8,0,181,False,False,False,False,False,,,,,,
2022-04-26 03:45:00+00:00,17121.301,17223.85,17064.449,17200.801,17344.51246740106,,,,,,261065753,7676,0.4825183994750804,0.4137878672970081,0.3957884282532224,0.1308908067884959,0.4688831007887488,17344.51246740106,17270.73316400677,True,True,True,True,-8,0,182,False,False,False,False,False,,,,,,
2022-04-27 03:45:00+00:00,17073.35,17110.699,16958.449,17038.4,17305.964942995415,,,,,,265140480,7677,0.452444524259232,0.4157962903148502,0.349279556745091,0.1312133258309655,0.4244826182082637,17305.964942995415,17225.747083721297,True,True,True,True,-8,0,183,False,False,False,False,False,,,,,,
